sitting_id,trial,duration,start_time,type,correctResponse,response,correct,rt
1154817,18,145,"2015-09-03 09:41:03",test,2,2,1,3002
1154817,19,145,"2015-09-03 09:41:03",test,5,5,1,1756
1154817,20,145,"2015-09-03 09:41:03",test,4,4,1,2734
1154817,21,145,"2015-09-03 09:41:03",test,2,2,1,10915
1154817,22,145,"2015-09-03 09:41:03",test,1,1,1,2182
1154817,23,145,"2015-09-03 09:41:03",test,2,2,1,2056
1154817,24,145,"2015-09-03 09:41:03",test,5,5,1,2128
1154817,25,145,"2015-09-03 09:41:03",testsmall,3,4,0,2266
1154817,26,145,"2015-09-03 09:41:03",test,1,1,1,2046
1154817,27,145,"2015-09-03 09:41:03",testbig,3,1,0,5138
1154817,28,145,"2015-09-03 09:41:03",test,4,4,1,1984
1154817,29,145,"2015-09-03 09:41:03",test,3,3,1,2437
1154817,30,145,"2015-09-03 09:41:03",testbig,5,1,0,2500
1154817,31,145,"2015-09-03 09:41:03",testbig,4,4,1,2355
1154817,32,145,"2015-09-03 09:41:03",test,5,5,1,3659
1154817,33,145,"2015-09-03 09:41:03",test,4,3,0,3649
1154817,34,145,"2015-09-03 09:41:03",test,1,1,1,2192
1154817,35,145,"2015-09-03 09:41:03",testsmall,5,5,1,11192
1154817,36,145,"2015-09-03 09:41:03",test,3,1,0,3720
1154817,37,145,"2015-09-03 09:41:03",test,3,3,1,2016
1154817,38,145,"2015-09-03 09:41:03",testbig,1,4,0,3110
1156210,1,189,"2015-09-04 14:22:54",prac_test,3,3,1,8464
1156210,2,189,"2015-09-04 14:22:54",prac_test,1,1,1,2429
1156210,3,189,"2015-09-04 14:22:54",inst2,0,0,1,1319
1156210,4,189,"2015-09-04 14:22:54",testbig,2,2,1,2568
1156210,5,189,"2015-09-04 14:22:54",test,1,1,1,10637
1156210,6,189,"2015-09-04 14:22:54",test,4,4,1,3945
1156210,7,189,"2015-09-04 14:22:54",test,3,3,1,2906
1156210,8,189,"2015-09-04 14:22:54",test,1,1,1,2031
1156210,9,189,"2015-09-04 14:22:54",test,3,3,1,2013
1156210,10,189,"2015-09-04 14:22:54",test,3,3,1,2661
1156210,11,189,"2015-09-04 14:22:54",test,4,4,1,2657
1156210,12,189,"2015-09-04 14:22:54",test,4,4,1,1753
1156210,13,189,"2015-09-04 14:22:54",test,1,1,1,2037
1156210,14,189,"2015-09-04 14:22:54",test,5,5,1,2930
1156210,15,189,"2015-09-04 14:22:54",test,1,1,1,1265
1156210,16,189,"2015-09-04 14:22:54",test,2,2,1,2008
1156210,17,189,"2015-09-04 14:22:54",test,3,3,1,1834
1156210,18,189,"2015-09-04 14:22:54",test,2,4,0,2240
1156210,19,189,"2015-09-04 14:22:54",test,5,5,1,1705
1156210,20,189,"2015-09-04 14:22:54",test,4,4,1,1540
1156210,21,189,"2015-09-04 14:22:54",test,2,2,1,1366
1156210,22,189,"2015-09-04 14:22:54",test,1,1,1,1468
1156210,23,189,"2015-09-04 14:22:54",test,2,2,1,2872
1156210,24,189,"2015-09-04 14:22:54",test,5,5,1,1970
1156210,25,189,"2015-09-04 14:22:54",testsmall,3,4,0,2174
1156210,26,189,"2015-09-04 14:22:54",test,1,1,1,1599
1156210,27,189,"2015-09-04 14:22:54",testbig,3,1,0,1438
1156210,28,189,"2015-09-04 14:22:54",test,4,4,1,1600
1156210,29,189,"2015-09-04 14:22:54",test,3,3,1,1893
1156210,30,189,"2015-09-04 14:22:54",testbig,5,1,0,1580
1156210,31,189,"2015-09-04 14:22:54",testbig,4,4,1,1878
1156210,32,189,"2015-09-04 14:22:54",test,5,4,0,7017
1156210,33,189,"2015-09-04 14:22:54",test,4,2,0,4517
1156210,34,189,"2015-09-04 14:22:54",test,1,1,1,1610
1156210,35,189,"2015-09-04 14:22:54",testsmall,5,3,0,2957
1156210,36,189,"2015-09-04 14:22:54",test,3,2,0,8900
1156210,37,189,"2015-09-04 14:22:54",test,3,3,1,43301
1156210,38,189,"2015-09-04 14:22:54",testbig,1,4,0,4518
1156279,1,115,"2015-09-04 15:21:28",prac_test,3,3,1,1888
1156279,2,115,"2015-09-04 15:21:28",prac_test,1,1,1,1017
1156279,3,115,"2015-09-04 15:21:28",inst2,0,0,1,936
1156279,4,115,"2015-09-04 15:21:28",testbig,2,2,1,926
1156279,5,115,"2015-09-04 15:21:28",test,1,1,1,2040
1156279,6,115,"2015-09-04 15:21:28",test,4,4,1,2229
1156279,7,115,"2015-09-04 15:21:28",test,3,3,1,925
1156279,8,115,"2015-09-04 15:21:28",test,1,1,1,1167
1156279,9,115,"2015-09-04 15:21:28",test,3,3,1,1506
1156279,10,115,"2015-09-04 15:21:28",test,3,3,1,3992
1156279,11,115,"2015-09-04 15:21:28",test,4,4,1,3336
1156279,12,115,"2015-09-04 15:21:28",test,4,4,1,2652
1156279,13,115,"2015-09-04 15:21:28",test,1,1,1,1680
1156279,14,115,"2015-09-04 15:21:28",test,5,5,1,2472
1156279,15,115,"2015-09-04 15:21:28",test,1,1,1,2665
1156279,16,115,"2015-09-04 15:21:28",test,2,2,1,3183
1156279,17,115,"2015-09-04 15:21:28",test,3,3,1,1689
1156279,18,115,"2015-09-04 15:21:28",test,2,2,1,3637
1156279,19,115,"2015-09-04 15:21:28",test,5,5,1,2478
1156279,20,115,"2015-09-04 15:21:28",test,4,4,1,5553
1156279,21,115,"2015-09-04 15:21:28",test,2,2,1,4893
1156279,22,115,"2015-09-04 15:21:28",test,1,1,1,4522
1156279,23,115,"2015-09-04 15:21:28",test,2,2,1,6693
1156279,24,115,"2015-09-04 15:21:28",test,5,5,1,5143
1156279,25,115,"2015-09-04 15:21:28",testsmall,3,3,1,15486
1156279,26,115,"2015-09-04 15:21:28",test,1,2,0,1168
1156279,27,115,"2015-09-04 15:21:28",testbig,3,1,0,353
1156279,28,115,"2015-09-04 15:21:28",test,4,4,1,57
1156279,29,115,"2015-09-04 15:21:28",test,3,2,0,248
1156279,30,115,"2015-09-04 15:21:28",testbig,5,4,0,430
1156279,31,115,"2015-09-04 15:21:28",testbig,4,2,0,365
1156365,1,281,"2015-09-04 17:12:01",prac_test,3,3,1,1469
1156365,2,281,"2015-09-04 17:12:01",prac_test,1,1,1,911
1156365,3,281,"2015-09-04 17:12:01",inst2,0,0,1,6234
1156365,4,281,"2015-09-04 17:12:01",testbig,2,5,0,2130
1156365,5,281,"2015-09-04 17:12:01",test,1,1,1,4712
1156365,6,281,"2015-09-04 17:12:01",test,4,4,1,2764
1156365,7,281,"2015-09-04 17:12:01",test,3,3,1,995
1156365,8,281,"2015-09-04 17:12:01",test,1,1,1,628
1156365,9,281,"2015-09-04 17:12:01",test,3,3,1,1430
1156365,10,281,"2015-09-04 17:12:01",test,3,1,0,714
1156365,11,281,"2015-09-04 17:12:01",test,4,4,1,931
1156365,12,281,"2015-09-04 17:12:01",test,4,4,1,1940
1156365,13,281,"2015-09-04 17:12:01",test,1,1,1,2123
1156365,14,281,"2015-09-04 17:12:01",test,5,1,0,1161
1156365,15,281,"2015-09-04 17:12:01",test,1,2,0,1019
1156365,16,281,"2015-09-04 17:12:01",test,2,2,1,3232
1156365,17,281,"2015-09-04 17:12:01",test,3,1,0,798
1156365,18,281,"2015-09-04 17:12:01",test,2,5,0,1272
1156365,19,281,"2015-09-04 17:12:01",test,5,5,1,4163
1156365,20,281,"2015-09-04 17:12:01",test,4,4,1,3673
1156365,21,281,"2015-09-04 17:12:01",test,2,1,0,814
1156365,22,281,"2015-09-04 17:12:01",test,1,2,0,588
1156365,23,281,"2015-09-04 17:12:01",test,2,2,1,6580
1156365,24,281,"2015-09-04 17:12:01",test,5,1,0,423
1156365,25,281,"2015-09-04 17:12:01",testsmall,3,5,0,3554
1156365,26,281,"2015-09-04 17:12:01",test,1,1,1,3709
1156365,27,281,"2015-09-04 17:12:01",testbig,3,1,0,1229
1156365,28,281,"2015-09-04 17:12:01",test,4,2,0,456
1156365,29,281,"2015-09-04 17:12:01",test,3,3,1,8510
1156365,30,281,"2015-09-04 17:12:01",testbig,5,1,0,598
1156365,31,281,"2015-09-04 17:12:01",testbig,4,3,0,1546
1156365,32,281,"2015-09-04 17:12:01",test,5,5,1,513
1156365,33,281,"2015-09-04 17:12:01",test,4,2,0,1715
1156365,34,281,"2015-09-04 17:12:01",test,1,1,1,551
1156365,35,281,"2015-09-04 17:12:01",testsmall,5,3,0,465
1156365,36,281,"2015-09-04 17:12:01",test,3,2,0,269
1156365,37,281,"2015-09-04 17:12:01",test,3,5,0,365
1157023,1,130,"2015-09-05 12:50:05",prac_test,3,3,1,2098
1157023,2,130,"2015-09-05 12:50:05",prac_test,1,1,1,754
1157023,3,130,"2015-09-05 12:50:05",inst2,0,0,1,623
1157023,4,130,"2015-09-05 12:50:05",testbig,2,1,0,705
1157023,5,130,"2015-09-05 12:50:05",test,1,1,1,997
1157023,6,130,"2015-09-05 12:50:05",test,4,4,1,5330
1157023,7,130,"2015-09-05 12:50:05",test,3,3,1,10271
1157023,8,130,"2015-09-05 12:50:05",test,1,1,1,1468
1157023,9,130,"2015-09-05 12:50:05",test,3,3,1,1195
1157023,10,130,"2015-09-05 12:50:05",test,3,3,1,1690
1157023,11,130,"2015-09-05 12:50:05",test,4,4,1,2737
1157023,12,130,"2015-09-05 12:50:05",test,4,4,1,1299
1157023,13,130,"2015-09-05 12:50:05",test,1,1,1,1580
1157023,14,130,"2015-09-05 12:50:05",test,5,4,0,1962
1157023,15,130,"2015-09-05 12:50:05",test,1,1,1,1987
1157023,16,130,"2015-09-05 12:50:05",test,2,2,1,1708
1157023,17,130,"2015-09-05 12:50:05",test,3,3,1,1899
1157023,18,130,"2015-09-05 12:50:05",test,2,2,1,1748
1157023,19,130,"2015-09-05 12:50:05",test,5,5,1,3079
1157023,20,130,"2015-09-05 12:50:05",test,4,4,1,5388
1157023,21,130,"2015-09-05 12:50:05",test,2,4,0,1005
1157023,22,130,"2015-09-05 12:50:05",test,1,1,1,1091
1157023,23,130,"2015-09-05 12:50:05",test,2,2,1,7389
1157023,24,130,"2015-09-05 12:50:05",test,5,5,1,1619
1157023,25,130,"2015-09-05 12:50:05",testsmall,3,3,1,2683
1157023,26,130,"2015-09-05 12:50:05",test,1,1,1,1210
1157023,27,130,"2015-09-05 12:50:05",testbig,3,2,0,8903
1157023,28,130,"2015-09-05 12:50:05",test,4,2,0,1083
1157023,29,130,"2015-09-05 12:50:05",test,3,3,1,1562
1157023,30,130,"2015-09-05 12:50:05",testbig,5,5,1,4651
1157023,31,130,"2015-09-05 12:50:05",testbig,4,4,1,2329
1157023,32,130,"2015-09-05 12:50:05",test,5,3,0,3299
1157023,33,130,"2015-09-05 12:50:05",test,4,3,0,1851
1157023,34,130,"2015-09-05 12:50:05",test,1,1,1,1164
1157023,35,130,"2015-09-05 12:50:05",testsmall,5,5,1,1283
1157023,36,130,"2015-09-05 12:50:05",test,3,3,1,1931
1157023,37,130,"2015-09-05 12:50:05",test,3,3,1,1618
1157023,38,130,"2015-09-05 12:50:05",testbig,1,1,1,1740
1159621,1,397,"2015-09-08 10:19:37",prac_test,3,3,1,12204
1159621,2,397,"2015-09-08 10:19:37",prac_test,1,1,1,3739
1159621,3,397,"2015-09-08 10:19:37",inst2,0,0,1,3915
1159621,4,397,"2015-09-08 10:19:37",testbig,2,2,1,7968
1159621,5,397,"2015-09-08 10:19:37",test,1,1,1,7386
1159621,6,397,"2015-09-08 10:19:37",test,4,4,1,8867
1159621,7,397,"2015-09-08 10:19:37",test,3,3,1,6711
1159621,8,397,"2015-09-08 10:19:37",test,1,4,0,6324
1159621,9,397,"2015-09-08 10:19:37",test,3,4,0,8992
1159621,10,397,"2015-09-08 10:19:37",test,3,3,1,11848
1159621,11,397,"2015-09-08 10:19:37",test,4,4,1,16197
1159621,12,397,"2015-09-08 10:19:37",test,4,4,1,11587
1159621,13,397,"2015-09-08 10:19:37",test,1,5,0,11051
1159621,14,397,"2015-09-08 10:19:37",test,5,1,0,4816
1159621,15,397,"2015-09-08 10:19:37",test,1,4,0,12843
1159620,1,558,"2015-09-08 10:16:58",prac_test,3,3,1,10639
1159620,2,558,"2015-09-08 10:16:58",prac_test,1,1,1,5093
1159620,3,558,"2015-09-08 10:16:58",inst2,0,0,1,6016
1159620,4,558,"2015-09-08 10:16:58",testbig,2,2,1,9099
1159620,5,558,"2015-09-08 10:16:58",test,1,1,1,13742
1159620,6,558,"2015-09-08 10:16:58",test,4,4,1,7441
1159620,7,558,"2015-09-08 10:16:58",test,3,3,1,5296
1159620,8,558,"2015-09-08 10:16:58",test,1,1,1,4957
1159620,9,558,"2015-09-08 10:16:58",test,3,3,1,6869
1159620,10,558,"2015-09-08 10:16:58",test,3,3,1,15984
1159620,11,558,"2015-09-08 10:16:58",test,4,4,1,13876
1159620,12,558,"2015-09-08 10:16:58",test,4,4,1,6605
1159620,13,558,"2015-09-08 10:16:58",test,1,1,1,10207
1159620,14,558,"2015-09-08 10:16:58",test,5,1,0,5868
1159620,15,558,"2015-09-08 10:16:58",test,1,4,0,15544
1159620,16,558,"2015-09-08 10:16:58",test,2,4,0,11143
1159623,1,556,"2015-09-08 10:17:07",prac_test,3,3,1,23634
1159623,2,556,"2015-09-08 10:17:07",prac_test,1,1,1,3407
1159623,3,556,"2015-09-08 10:17:07",inst2,0,0,1,11839
1159623,4,556,"2015-09-08 10:17:07",testbig,2,2,1,11784
1159623,5,556,"2015-09-08 10:17:07",test,1,1,1,10893
1159623,6,556,"2015-09-08 10:17:07",test,4,4,1,12673
1159623,7,556,"2015-09-08 10:17:07",test,3,3,1,4888
1159623,8,556,"2015-09-08 10:17:07",test,1,1,1,3392
1159623,9,556,"2015-09-08 10:17:07",test,3,3,1,5043
1159623,10,556,"2015-09-08 10:17:07",test,3,3,1,16792
1159623,11,556,"2015-09-08 10:17:07",test,4,5,0,15335
1159623,12,556,"2015-09-08 10:17:07",test,4,4,1,7181
1159623,13,556,"2015-09-08 10:17:07",test,1,1,1,4078
1159623,14,556,"2015-09-08 10:17:07",test,5,1,0,10254
1159623,15,556,"2015-09-08 10:17:07",test,1,2,0,7722
1159623,16,556,"2015-09-08 10:17:07",test,2,4,0,25385
1159618,1,586,"2015-09-08 10:17:27",prac_test,3,3,1,15212
1159618,2,586,"2015-09-08 10:17:27",prac_test,1,1,1,5699
1159618,3,586,"2015-09-08 10:17:27",inst2,0,0,1,18732
1159618,4,586,"2015-09-08 10:17:27",testbig,2,2,1,7706
1159618,5,586,"2015-09-08 10:17:27",test,1,1,1,7409
1159618,6,586,"2015-09-08 10:17:27",test,4,4,1,11619
1159618,7,586,"2015-09-08 10:17:27",test,3,3,1,14008
1159618,8,586,"2015-09-08 10:17:27",test,1,1,1,9283
1159618,9,586,"2015-09-08 10:17:27",test,3,3,1,17702
1159618,10,586,"2015-09-08 10:17:27",test,3,1,0,12071
1159618,11,586,"2015-09-08 10:17:27",test,4,5,0,10667
1159618,12,586,"2015-09-08 10:17:27",test,4,4,1,6686
1159618,13,586,"2015-09-08 10:17:27",test,1,3,0,16189
1159618,14,586,"2015-09-08 10:17:27",test,5,1,0,6767
1159618,15,586,"2015-09-08 10:17:27",test,1,1,1,13460
1159618,16,586,"2015-09-08 10:17:27",test,2,1,0,7156
1159618,17,586,"2015-09-08 10:17:27",test,3,3,1,8466
1159618,18,586,"2015-09-08 10:17:27",test,2,5,0,7797
1159618,19,586,"2015-09-08 10:17:27",test,5,2,0,10154
1159618,20,586,"2015-09-08 10:17:27",test,4,2,0,625
1159617,1,696,"2015-09-08 10:17:15",prac_test,3,3,1,8657
1159617,2,696,"2015-09-08 10:17:15",prac_test,1,1,1,4388
1159617,3,696,"2015-09-08 10:17:15",inst2,0,0,1,1941
1159617,4,696,"2015-09-08 10:17:15",testbig,2,2,1,6894
1159617,5,696,"2015-09-08 10:17:15",test,1,1,1,22373
1159617,6,696,"2015-09-08 10:17:15",test,4,4,1,19674
1159617,7,696,"2015-09-08 10:17:15",test,3,3,1,11552
1159617,8,696,"2015-09-08 10:17:15",test,1,1,1,8080
1159617,9,696,"2015-09-08 10:17:15",test,3,3,1,6031
1159617,10,696,"2015-09-08 10:17:15",test,3,3,1,18426
1159617,11,696,"2015-09-08 10:17:15",test,4,5,0,8860
1159617,12,696,"2015-09-08 10:17:15",test,4,4,1,12755
1159617,13,696,"2015-09-08 10:17:15",test,1,1,1,5374
1159617,14,696,"2015-09-08 10:17:15",test,5,5,1,14742
1159617,15,696,"2015-09-08 10:17:15",test,1,4,0,10917
1159617,16,696,"2015-09-08 10:17:15",test,2,2,1,36818
1159617,17,696,"2015-09-08 10:17:15",test,3,3,1,5347
1159617,18,696,"2015-09-08 10:17:15",test,2,5,0,13977
1159617,19,696,"2015-09-08 10:17:15",test,5,5,1,18496
1159617,20,696,"2015-09-08 10:17:15",test,4,4,1,18444
1159617,21,696,"2015-09-08 10:17:15",test,2,5,0,10953
1159617,22,696,"2015-09-08 10:17:15",test,1,3,0,23483
1159617,23,696,"2015-09-08 10:17:15",test,2,5,0,13142
1159785,1,266,"2015-09-08 13:56:09",prac_test,3,3,1,5629
1159785,2,266,"2015-09-08 13:56:09",prac_test,1,1,1,5019
1159785,3,266,"2015-09-08 13:56:09",inst2,0,0,1,10888
1159785,4,266,"2015-09-08 13:56:09",testbig,2,2,1,3064
1159785,5,266,"2015-09-08 13:56:09",test,1,1,1,9577
1159785,6,266,"2015-09-08 13:56:09",test,4,2,0,2515
1159785,7,266,"2015-09-08 13:56:09",test,3,3,1,4700
1159785,8,266,"2015-09-08 13:56:09",test,1,1,1,2526
1159785,9,266,"2015-09-08 13:56:09",test,3,3,1,8283
1159785,10,266,"2015-09-08 13:56:09",test,3,1,0,7477
1159785,11,266,"2015-09-08 13:56:09",test,4,5,0,9252
1159785,12,266,"2015-09-08 13:56:09",test,4,3,0,7557
1159752,1,290,"2015-09-08 13:55:46",prac_test,3,3,1,17751
1159752,2,290,"2015-09-08 13:55:46",prac_test,1,1,1,2846
1159752,3,290,"2015-09-08 13:55:46",inst2,0,0,1,13256
1159752,4,290,"2015-09-08 13:55:46",testbig,2,1,0,6805
1159752,5,290,"2015-09-08 13:55:46",test,1,1,1,4671
1159752,6,290,"2015-09-08 13:55:46",test,4,4,1,3737
1159752,7,290,"2015-09-08 13:55:46",test,3,3,1,3503
1159752,8,290,"2015-09-08 13:55:46",test,1,1,1,4125
1159752,9,290,"2015-09-08 13:55:46",test,3,3,1,5124
1159752,10,290,"2015-09-08 13:55:46",test,3,1,0,5823
1159752,11,290,"2015-09-08 13:55:46",test,4,5,0,8023
1159752,12,290,"2015-09-08 13:55:46",test,4,2,0,7024
1159749,1,316,"2015-09-08 13:55:42",prac_test,3,3,1,6020
1159749,2,316,"2015-09-08 13:55:42",prac_test,1,1,1,3387
1159749,3,316,"2015-09-08 13:55:42",inst2,0,0,1,1733
1159749,4,316,"2015-09-08 13:55:42",testbig,2,1,0,3875
1159749,5,316,"2015-09-08 13:55:42",test,1,1,1,10750
1159749,6,316,"2015-09-08 13:55:42",test,4,2,0,5056
1159749,7,316,"2015-09-08 13:55:42",test,3,3,1,5449
1159749,8,316,"2015-09-08 13:55:42",test,1,1,1,3140
1159749,9,316,"2015-09-08 13:55:42",test,3,3,1,4640
1159749,10,316,"2015-09-08 13:55:42",test,3,1,0,4278
1159749,11,316,"2015-09-08 13:55:42",test,4,5,0,7742
1159749,12,316,"2015-09-08 13:55:42",test,4,4,1,5839
1159749,13,316,"2015-09-08 13:55:42",test,1,1,1,3810
1159749,14,316,"2015-09-08 13:55:42",test,5,1,0,4466
1159749,15,316,"2015-09-08 13:55:42",test,1,1,1,3717
1159749,16,316,"2015-09-08 13:55:42",test,2,4,0,5183
1159749,17,316,"2015-09-08 13:55:42",test,3,3,1,5466
1159749,18,316,"2015-09-08 13:55:42",test,2,4,0,5106
1159749,19,316,"2015-09-08 13:55:42",test,5,2,0,3921
1159749,20,316,"2015-09-08 13:55:42",test,4,2,0,18878
1159750,1,302,"2015-09-08 13:55:56",prac_test,3,3,1,5825
1159750,2,302,"2015-09-08 13:55:56",prac_test,1,1,1,2240
1159750,3,302,"2015-09-08 13:55:56",inst2,0,0,1,11360
1159750,4,302,"2015-09-08 13:55:56",testbig,2,2,1,17501
1159750,5,302,"2015-09-08 13:55:56",test,1,1,1,12606
1159750,6,302,"2015-09-08 13:55:56",test,4,4,1,7477
1159750,7,302,"2015-09-08 13:55:56",test,3,3,1,8072
1159750,8,302,"2015-09-08 13:55:56",test,1,1,1,4840
1159750,9,302,"2015-09-08 13:55:56",test,3,4,0,8975
1159750,10,302,"2015-09-08 13:55:56",test,3,1,0,8272
1159750,11,302,"2015-09-08 13:55:56",test,4,5,0,9692
1159777,1,352,"2015-09-08 13:55:16",prac_test,3,3,1,15817
1159777,2,352,"2015-09-08 13:55:16",prac_test,1,1,1,2876
1159777,3,352,"2015-09-08 13:55:16",inst2,0,0,1,1354
1159777,4,352,"2015-09-08 13:55:16",testbig,2,2,1,6832
1159777,5,352,"2015-09-08 13:55:16",test,1,1,1,10201
1159777,6,352,"2015-09-08 13:55:16",test,4,1,0,3210
1159777,7,352,"2015-09-08 13:55:16",test,3,3,1,5191
1159777,8,352,"2015-09-08 13:55:16",test,1,1,1,4359
1159777,9,352,"2015-09-08 13:55:16",test,3,3,1,21294
1159777,10,352,"2015-09-08 13:55:16",test,3,1,0,19019
1159777,11,352,"2015-09-08 13:55:16",test,4,5,0,22333
1159777,12,352,"2015-09-08 13:55:16",test,4,2,0,6679
1159779,1,351,"2015-09-08 13:55:54",prac_test,3,3,1,5014
1159779,2,351,"2015-09-08 13:55:54",prac_test,1,1,1,4039
1159779,3,351,"2015-09-08 13:55:54",inst2,0,0,1,3039
1159779,4,351,"2015-09-08 13:55:54",testbig,2,2,1,6910
1159779,5,351,"2015-09-08 13:55:54",test,1,1,1,8352
1159779,6,351,"2015-09-08 13:55:54",test,4,4,1,4216
1159779,7,351,"2015-09-08 13:55:54",test,3,3,1,4546
1159779,8,351,"2015-09-08 13:55:54",test,1,1,1,7128
1159779,9,351,"2015-09-08 13:55:54",test,3,3,1,6379
1159779,10,351,"2015-09-08 13:55:54",test,3,1,0,7055
1159779,11,351,"2015-09-08 13:55:54",test,4,1,0,7097
1159779,12,351,"2015-09-08 13:55:54",test,4,4,1,12988
1159779,13,351,"2015-09-08 13:55:54",test,1,1,1,3530
1159779,14,351,"2015-09-08 13:55:54",test,5,1,0,12279
1159779,15,351,"2015-09-08 13:55:54",test,1,1,1,6369
1159779,16,351,"2015-09-08 13:55:54",test,2,4,0,23234
1159779,17,351,"2015-09-08 13:55:54",test,3,1,0,5898
1159779,18,351,"2015-09-08 13:55:54",test,2,4,0,13716
1159782,1,349,"2015-09-08 13:57:12",prac_test,3,3,1,7599
1159782,2,349,"2015-09-08 13:57:12",prac_test,1,1,1,5389
1159782,3,349,"2015-09-08 13:57:12",inst2,0,0,1,12037
1159782,4,349,"2015-09-08 13:57:12",testbig,2,2,1,10178
1159782,5,349,"2015-09-08 13:57:12",test,1,1,1,18580
1159782,6,349,"2015-09-08 13:57:12",test,4,4,1,19463
1159782,7,349,"2015-09-08 13:57:12",test,3,3,1,12310
1159782,8,349,"2015-09-08 13:57:12",test,1,1,1,7149
1159782,9,349,"2015-09-08 13:57:12",test,3,3,1,6411
1159782,10,349,"2015-09-08 13:57:12",test,3,1,0,12625
1159782,11,349,"2015-09-08 13:57:12",test,4,5,0,11795
1159782,12,349,"2015-09-08 13:57:12",test,4,4,1,6629
